cutout_file,source_image,source_label,class_id,class_name,original_bbox_xyxy,expanded_bbox_xyxy,crop_bbox_xyxy,image_width,image_height,bbox_area,mask_area,mask_bbox_area,sam_score
naval/naval_tr_0455_obj001.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0455.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0455.txt,0,naval,"[84, 407, 821, 718]","[47, 391, 858, 734]","[102, 419, 818, 677]",930,930,229207,80804,184728,0.961045
naval/naval_tr_0456_obj000.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0456.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0456.txt,0,naval,"[231, 55, 395, 383]","[222, 38, 404, 400]","[237, 66, 374, 369]",930,930,53792,15985,41511,0.977140
naval/naval_tr_0456_obj001.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0456.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0456.txt,0,naval,"[365, 421, 574, 856]","[354, 399, 585, 878]","[362, 426, 575, 850]",930,930,90915,36892,90312,0.981408
naval/naval_tr_0457_obj000.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0457.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0457.txt,0,naval,"[528, 560, 604, 685]","[524, 553, 608, 692]","[536, 564, 594, 676]",930,930,9500,2975,6496,0.967794
naval/naval_tr_0457_obj001.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0457.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0457.txt,0,naval,"[361, 223, 538, 551]","[352, 206, 547, 568]","[376, 241, 532, 541]",930,930,58056,17715,46800,0.976986
merchant/merchant_tr_0458_obj000.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0458.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0458.txt,1,merchant,"[199, 379, 665, 588]","[175, 368, 689, 599]","[214, 405, 654, 563]",930,930,97394,28090,69520,0.986386
naval/naval_tr_0459_obj000.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0459.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0459.txt,0,naval,"[220, 221, 471, 666]","[207, 198, 484, 689]","[223, 231, 458, 655]",930,930,111695,34943,99640,0.996838
merchant/merchant_tr_0460_obj000.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0460.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0460.txt,1,merchant,"[102, 288, 694, 555]","[72, 274, 724, 569]","[118, 315, 681, 519]",930,930,158064,47750,114852,0.991712
naval/naval_tr_0461_obj000.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0461.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0461.txt,0,naval,"[325, 364, 384, 648]","[322, 349, 387, 663]","[314, 368, 380, 652]",930,930,16756,12148,18744,0.946628
naval/naval_tr_0462_obj000.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0462.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0462.txt,0,naval,"[281, 130, 342, 243]","[277, 124, 346, 249]","[281, 132, 338, 239]",930,930,6893,3581,6099,0.943797
naval/naval_tr_0462_obj001.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0462.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0462.txt,0,naval,"[563, 343, 702, 624]","[556, 328, 709, 639]","[583, 354, 693, 616]",930,930,39059,10400,28820,0.965624
naval/naval_tr_0462_obj002.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0462.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0462.txt,0,naval,"[510, 403, 623, 646]","[504, 390, 629, 659]","[525, 410, 618, 643]",930,930,27459,6719,21669,0.912056
naval/naval_tr_0462_obj003.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0462.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0462.txt,0,naval,"[424, 398, 563, 679]","[417, 383, 570, 694]","[448, 408, 555, 674]",930,930,39059,10335,28462,0.986510
naval/naval_tr_0462_obj004.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0462.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0462.txt,0,naval,"[106, 386, 229, 641]","[99, 373, 236, 654]","[120, 396, 228, 635]",930,930,31365,9358,25812,0.991282
naval/naval_tr_0462_obj005.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0462.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0462.txt,0,naval,"[225, 373, 332, 596]","[219, 361, 338, 608]","[236, 383, 328, 593]",930,930,23861,5940,19320,0.970212
naval/naval_tr_0462_obj006.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0462.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0462.txt,0,naval,"[480, 420, 592, 653]","[474, 408, 598, 665]","[497, 427, 613, 652]",930,930,26096,6600,26100,0.880004
naval/naval_tr_0462_obj009.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0462.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0462.txt,0,naval,"[180, 361, 303, 622]","[173, 347, 310, 636]","[194, 370, 298, 616]",930,930,32103,8433,25584,0.955843
naval/naval_tr_0462_obj010.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0462.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0462.txt,0,naval,"[616, 357, 747, 620]","[609, 343, 754, 634]","[626, 369, 737, 615]",930,930,34453,9051,27306,0.932495
naval/naval_tr_0462_obj011.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0462.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0462.txt,0,naval,"[659, 349, 778, 612]","[653, 335, 784, 626]","[673, 360, 775, 606]",930,930,31297,8583,25092,0.985839
naval/naval_tr_0463_obj000.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0463.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0463.txt,0,naval,"[304, 255, 677, 408]","[285, 247, 696, 416]","[296, 267, 667, 412]",930,930,57069,22139,53795,0.980955
merchant/merchant_tr_0463_obj001.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0463.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0463.txt,1,merchant,"[178, 585, 699, 826]","[151, 572, 726, 839]","[183, 602, 676, 799]",930,930,125561,44141,97121,0.989764
other_vessel/other_vessel_tr_0464_obj000.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0464.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0464.txt,3,other_vessel,"[834, 858, 916, 891]","[829, 856, 921, 893]","[839, 863, 913, 891]",930,930,2706,1287,2072,0.969137
other_vessel/other_vessel_tr_0464_obj001.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0464.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0464.txt,3,other_vessel,"[768, 796, 823, 901]","[765, 790, 826, 907]","[773, 802, 822, 899]",930,930,5775,1989,4753,0.974270
other_vessel/other_vessel_tr_0464_obj002.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0464.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0464.txt,3,other_vessel,"[215, 889, 300, 927]","[210, 887, 305, 929]","[212, 892, 314, 930]",930,930,3230,2725,3876,0.964802
other_vessel/other_vessel_tr_0464_obj003.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0464.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0464.txt,3,other_vessel,"[793, 101, 813, 121]","[792, 100, 814, 122]","[792, 101, 814, 119]",930,930,400,185,396,0.932969
other_vessel/other_vessel_tr_0464_obj004.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0464.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0464.txt,3,other_vessel,"[839, 83, 930, 154]","[834, 79, 930, 158]","[842, 87, 930, 154]",930,930,6461,1478,5896,0.971648
other_vessel/other_vessel_tr_0464_obj005.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0464.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0464.txt,3,other_vessel,"[771, 135, 786, 148]","[770, 134, 787, 149]","[772, 135, 786, 147]",930,930,195,87,168,0.872063
other_vessel/other_vessel_tr_0464_obj006.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0464.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0464.txt,3,other_vessel,"[783, 128, 794, 140]","[782, 127, 795, 141]","[782, 126, 796, 139]",930,930,132,138,182,0.914856
other_vessel/other_vessel_tr_0464_obj007.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0464.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0464.txt,3,other_vessel,"[786, 125, 798, 138]","[785, 124, 799, 139]","[783, 126, 796, 139]",930,930,156,128,169,0.919793
other_vessel/other_vessel_tr_0464_obj008.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0464.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0464.txt,3,other_vessel,"[783, 146, 824, 181]","[780, 144, 827, 183]","[787, 149, 820, 176]",930,930,1435,346,891,0.908166
other_vessel/other_vessel_tr_0464_obj009.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0464.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0464.txt,3,other_vessel,"[800, 135, 837, 168]","[798, 133, 839, 170]","[801, 138, 835, 165]",930,930,1221,335,918,0.900290
merchant/merchant_tr_0464_obj010.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0464.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0464.txt,1,merchant,"[686, 225, 707, 246]","[684, 223, 709, 248]","[681, 225, 704, 244]",930,930,441,301,437,0.917778
merchant/merchant_tr_0464_obj011.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0464.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0464.txt,1,merchant,"[677, 223, 700, 247]","[675, 221, 702, 249]","[673, 222, 704, 244]",930,930,552,441,682,0.942569
naval/naval_tr_0464_obj012.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0464.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0464.txt,0,naval,"[721, 183, 774, 240]","[718, 180, 777, 243]","[710, 179, 785, 246]",930,930,3021,2739,5025,0.950039
naval/naval_tr_0464_obj013.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0464.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0464.txt,0,naval,"[708, 172, 759, 228]","[705, 169, 762, 231]","[709, 178, 757, 223]",930,930,2856,982,2160,0.942702
naval/naval_tr_0464_obj014.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0464.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0464.txt,0,naval,"[736, 195, 789, 252]","[733, 192, 792, 255]","[739, 200, 785, 246]",930,930,3021,911,2116,0.964294
naval/naval_tr_0464_obj015.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0464.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0464.txt,0,naval,"[784, 273, 837, 330]","[781, 270, 840, 333]","[776, 270, 835, 323]",930,930,3021,1151,3127,0.931684
naval/naval_tr_0464_obj016.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0464.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0464.txt,0,naval,"[770, 263, 821, 319]","[767, 260, 824, 322]","[774, 268, 820, 314]",930,930,2856,932,2116,0.965271
naval/naval_tr_0464_obj017.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0464.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0464.txt,0,naval,"[844, 289, 920, 364]","[840, 285, 924, 368]","[851, 293, 918, 355]",930,930,5700,1247,4154,0.958144
naval/naval_tr_0464_obj018.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0464.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0464.txt,0,naval,"[801, 284, 851, 340]","[798, 281, 854, 343]","[804, 288, 850, 335]",930,930,2800,938,2162,0.951100
naval/naval_tr_0464_obj019.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0464.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0464.txt,0,naval,"[832, 279, 907, 354]","[828, 275, 911, 358]","[837, 284, 904, 346]",930,930,5625,1306,4154,0.923361
other_vessel/other_vessel_tr_0464_obj020.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0464.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0464.txt,3,other_vessel,"[251, 158, 278, 185]","[249, 156, 280, 187]","[252, 161, 276, 181]",930,930,729,236,480,0.892709
naval/naval_tr_0464_obj021.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0464.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0464.txt,0,naval,"[123, 258, 224, 365]","[117, 252, 230, 371]","[126, 267, 220, 360]",930,930,10807,2895,8742,0.969273
naval/naval_tr_0464_obj022.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0464.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0464.txt,0,naval,"[790, 523, 914, 572]","[783, 520, 921, 575]","[793, 515, 914, 585]",930,930,6076,5952,8470,0.981081
naval/naval_tr_0464_obj023.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0464.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0464.txt,0,naval,"[787, 543, 908, 589]","[780, 540, 915, 592]","[793, 533, 908, 586]",930,930,5566,3739,6095,0.952906
naval/naval_tr_0464_obj024.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0464.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0464.txt,0,naval,"[796, 506, 916, 553]","[790, 503, 922, 556]","[803, 515, 914, 552]",930,930,5640,1931,4107,0.938369
naval/naval_tr_0464_obj025.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0464.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0464.txt,0,naval,"[473, 472, 694, 540]","[461, 468, 706, 544]","[478, 484, 692, 536]",930,930,15028,4738,11128,0.942365
naval/naval_tr_0464_obj026.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0464.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0464.txt,0,naval,"[457, 495, 728, 578]","[443, 490, 742, 583]","[462, 508, 727, 573]",930,930,22493,6132,17225,0.966795
naval/naval_tr_0464_obj027.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0464.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0464.txt,0,naval,"[473, 444, 746, 523]","[459, 440, 760, 527]","[479, 455, 748, 519]",930,930,21567,6126,17216,0.961131
naval/naval_tr_0464_obj028.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0464.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0464.txt,0,naval,"[134, 382, 439, 471]","[118, 377, 455, 476]","[130, 386, 432, 490]",930,930,27145,18250,31408,0.988620
naval/naval_tr_0464_obj029.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0464.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0464.txt,0,naval,"[128, 415, 431, 502]","[112, 410, 447, 507]","[130, 420, 426, 490]",930,930,26361,7641,20720,0.967682
naval/naval_tr_0465_obj000.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0465.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0465.txt,0,naval,"[85, 350, 301, 559]","[74, 339, 312, 570]","[92, 372, 286, 546]",930,930,45144,10382,33756,0.985899
naval/naval_tr_0465_obj001.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0465.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0465.txt,0,naval,"[133, 572, 676, 725]","[105, 564, 704, 733]","[140, 589, 671, 719]",930,930,83079,23714,69030,0.991599
merchant/merchant_tr_0466_obj000.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0466.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0466.txt,1,merchant,"[455, 490, 766, 621]","[439, 483, 782, 628]","[460, 507, 760, 619]",930,930,40741,19376,33600,0.985712
merchant/merchant_tr_0466_obj001.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0466.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0466.txt,1,merchant,"[174, 251, 406, 658]","[162, 230, 418, 679]","[202, 268, 389, 652]",930,930,94424,30217,71808,0.995280
naval/naval_tr_0467_obj000.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0467.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0467.txt,0,naval,"[262, 38, 371, 221]","[256, 28, 377, 231]","[276, 46, 362, 211]",930,930,19947,5427,14190,0.988635
naval/naval_tr_0467_obj001.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0467.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0467.txt,0,naval,"[273, 732, 337, 852]","[269, 726, 341, 858]","[277, 736, 350, 845]",930,930,7680,4063,7957,0.977942
naval/naval_tr_0467_obj002.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0467.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0467.txt,0,naval,"[226, 610, 368, 671]","[218, 606, 376, 675]","[229, 619, 361, 668]",930,930,8662,3087,6468,0.973930
naval/naval_tr_0467_obj003.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0467.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0467.txt,0,naval,"[320, 216, 501, 534]","[310, 200, 511, 550]","[346, 235, 486, 528]",930,930,57558,16967,41020,0.978408
merchant/merchant_tr_0468_obj000.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0468.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0468.txt,1,merchant,"[178, 347, 678, 568]","[153, 335, 703, 580]","[192, 366, 661, 544]",930,930,110500,38123,83482,0.981591
naval/naval_tr_0469_obj000.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0469.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0469.txt,0,naval,"[347, 749, 486, 812]","[340, 745, 493, 816]","[354, 753, 482, 803]",930,930,8757,2658,6400,0.957447
naval/naval_tr_0469_obj001.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0469.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0469.txt,0,naval,"[499, 703, 638, 763]","[492, 700, 645, 766]","[501, 714, 633, 760]",930,930,8340,2703,6072,0.956784
naval/naval_tr_0469_obj002.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0469.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0469.txt,0,naval,"[559, 572, 631, 692]","[555, 566, 635, 698]","[562, 577, 622, 686]",930,930,8640,2534,6540,0.971983
naval/naval_tr_0469_obj003.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0469.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0469.txt,0,naval,"[364, 205, 575, 575]","[353, 186, 586, 594]","[371, 218, 551, 556]",930,930,78070,21898,60840,0.986246
naval/naval_tr_0470_obj000.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0470.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0470.txt,0,naval,"[339, 577, 452, 741]","[333, 568, 458, 750]","[345, 581, 447, 728]",930,930,18532,5479,14994,0.967421
merchant/merchant_tr_0470_obj002.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0470.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0470.txt,1,merchant,"[470, 161, 542, 350]","[466, 151, 546, 360]","[476, 167, 536, 344]",930,930,13608,6944,10620,0.990299
naval/naval_tr_0471_obj000.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0471.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0471.txt,0,naval,"[630, 320, 761, 603]","[623, 305, 768, 618]","[649, 335, 749, 601]",930,930,37073,8656,26600,0.979281
naval/naval_tr_0471_obj001.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0471.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0471.txt,0,naval,"[507, 318, 646, 613]","[500, 303, 653, 628]","[531, 335, 637, 606]",930,930,41005,11192,28726,0.950837
naval/naval_tr_0471_obj002.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0471.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0471.txt,0,naval,"[463, 325, 606, 627]","[455, 309, 614, 643]","[484, 341, 592, 617]",930,930,43186,10470,29808,0.985062
naval/naval_tr_0471_obj003.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0471.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0471.txt,0,naval,"[115, 298, 250, 593]","[108, 283, 257, 608]","[128, 309, 247, 583]",930,930,39825,12095,32606,0.994119
naval/naval_tr_0471_obj004.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0471.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0471.txt,0,naval,"[601, 349, 717, 586]","[595, 337, 723, 598]","[618, 354, 707, 585]",930,930,27492,6544,20559,0.960107
naval/naval_tr_0471_obj007.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0471.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0471.txt,0,naval,"[239, 301, 366, 564]","[232, 287, 373, 578]","[220, 312, 360, 569]",930,930,33401,17121,35980,0.977575
naval/naval_tr_0471_obj008.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0471.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0471.txt,0,naval,"[202, 308, 331, 576]","[195, 294, 338, 590]","[219, 321, 322, 570]",930,930,34572,8745,25647,0.903862
naval/naval_tr_0472_obj000.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0472.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0472.txt,0,naval,"[644, 816, 697, 872]","[641, 813, 700, 875]","[649, 819, 698, 865]",930,930,2968,1014,2254,0.966809
naval/naval_tr_0472_obj001.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0472.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0472.txt,0,naval,"[358, 195, 481, 438]","[351, 182, 488, 451]","[372, 201, 474, 429]",930,930,29889,6596,23256,0.983656
naval/naval_tr_0472_obj002.png,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/images/tr_0472.bmp,/home/sam/yolo/yolo/ultralytics/ultralytics/ship/data_origin/train/labels_origin/tr_0472.txt,0,naval,"[178, 633, 380, 869]","[167, 621, 391, 881]","[185, 645, 368, 855]",930,930,47672,8036,38430,0.986246
